,Latitude,Longitude,probs
23579,27.59842,80.58597,0.0005370488
23580,25.51018,85.26908,0.38646936
23581,27.62794,78.65374,0.00016097934
23582,27.73129,80.86488,0.88829476
23583,28.06876,80.11264,0.3369445
23584,27.22503,80.55925,0.0018213668
23585,27.69361,80.41466,0.0015347814
23586,27.25299,80.55131999999999,0.0005544892
23587,26.15904,82.12472,0.00027478772
23588,25.67459,84.16221,0.029410448
23589,28.06876,80.12518,0.0027171955
23590,23.20282,87.76586,0.0009008165
23591,24.86627,84.08067000000001,0.00035275507
23592,26.16142,85.87272,0.0007185558
23593,27.722870000000004,80.84214,0.00015890432
23594,26.17174,85.95053999999999,0.00015585242
23595,27.24785,80.56146,0.0008358048
23596,27.72946,80.85962,0.0040330603
23597,23.20897,87.79463999999999,0.00040687705
23598,24.26763,88.02510000000001,0.0061218236
23599,27.57383,80.66834,8.35981e-05
23600,27.70455,80.8643,0.002024838
23601,23.22202,87.79946000000001,0.00086167495
23602,23.22511,87.84668,0.4177785
23603,23.23057,87.80904,0.008615788
23604,26.14525,82.18907999999999,0.00024066812
23605,26.16476,82.19651,0.0007366868
23606,26.21305,82.13212,0.06683632
23607,24.92396,85.38406,0.00058096874
23608,26.43608,79.58072,0.006428432
23609,27.213050000000003,80.53066000000001,0.00042142684
23610,27.89976,77.67918,0.00021271712
23611,27.72687,80.88413,0.0006425018
23612,26.28206,87.48724,0.012217239
23613,26.18542,85.87992,0.003484727
23614,24.86769,84.98385,0.0015078837
23615,25.7052,85.28311000000001,0.0014171164
23616,24.906920000000003,85.37411999999999,0.002151943
23617,26.318060000000003,87.52804,0.003348604
23618,24.93812,85.41492,0.00022208091
23619,23.20148,87.90735,0.0011202092
23620,25.24478,85.22829,0.038206782
23621,24.911720000000003,85.37411999999999,0.0053275838
23622,26.486000000000004,86.30937,0.001220869
23623,25.69225,85.29811,0.0033124918
23624,24.70396,84.84945,0.0011840673
23625,26.29542,87.51028,0.003512997
23626,23.73152,87.06441,0.0026942356
23627,26.50965,86.56926000000001,0.0022725598
23628,27.68887,80.88101999999999,0.9949043
23629,27.61594,78.64174,4.6475245e-05
23630,23.24698,87.83376000000001,0.0038221863
23631,26.15447,79.78632,0.0039423853
23632,25.95374,86.58219,0.05100886
23633,27.55472,80.13058,0.0029235552
23634,27.55999,80.09773999999999,0.0094389245
23635,25.25678,85.19229,0.007344923
23636,23.20308,87.80184,0.020884762
23637,27.59592,80.66154999999999,0.07033253
23638,27.70982,80.89515,0.00027024536
23639,27.41616,80.29446,0.002451579
23640,27.66686,80.47936,0.004384576
23641,27.62833,80.59882,0.0016901247
23642,26.01542,86.74498,0.0014673733
23643,25.52026,85.27197000000001,0.04141901
23644,26.19033,82.10302999999999,0.000112154084
23645,27.3725,80.58206,0.0029079432
23646,27.24663,80.54725,0.046697047
23647,27.71247,80.85052999999999,0.00013077179
23648,24.86372,85.01877,0.005282854
23649,26.42494,79.56309,0.00016130568
23650,24.53447,85.10927,0.000701856
23651,27.61994,80.66306,0.03396553
23652,27.6972,80.87812,0.0069575165
23653,27.71835,80.87637,0.0034624573
23654,26.478800000000003,86.30937,0.00044526788
23655,27.71093,80.87786,0.0016589992
23656,26.24482,85.37411999999999,0.001181897
23657,26.4956,86.31177,0.0002492261
23658,24.69676,84.82065,0.0573615
23659,26.12623,85.94797,0.0014799499
23660,25.66871,85.14422,1.715366e-05
23661,24.86147,84.05427,0.0004515447
23662,27.72347,80.85512,0.0013523843
23663,25.66427,82.90441,0.02832778
23664,25.234310000000004,81.93401,0.6715502
23665,26.29886,87.51124,0.0004825635
23666,27.75162,80.8622,0.033518553
23667,25.68447,85.27279999999999,0.0082361875
23668,23.22221,87.81886,0.017938165
23669,25.69037,85.28229,0.004483123
23670,25.68234,85.27914,0.0035873672
23671,25.69933,85.28477,0.011196946
23672,27.74912,80.25403,0.00037311134
23673,27.58508,80.50370000000001,0.0048414883
23674,23.22092,87.80279,0.21119283
23675,26.29896,82.76727,0.000681041
23676,23.18431,87.82268,4.821341e-05
23677,25.64857,85.28636,0.093775876
23678,26.74787,82.98164,0.0021891566
23679,25.26878,85.20669,0.036335226
23680,26.27006,87.51844,0.1844218
23681,24.85857,84.06047,0.0004301491
23682,27.71047,80.90022,1.46187895e-05
23683,27.74284,80.89212,0.12064518
23684,23.21137,87.78023999999999,0.00034488787
23685,25.53279,85.30653000000001,0.0055867955
23686,27.6643,80.89339,0.02109532
23687,27.62585,80.61223000000001,0.017066734
23688,27.74922,80.8454,0.095156655
23689,27.55572,80.32693,0.0011063262
23690,28.06382,80.12284000000001,0.62216306
23691,27.3653,80.59166,0.0010810585
23692,24.85782,85.00884,0.043737832
23693,27.62474,80.66306,0.016208505
23694,27.681670000000004,80.90262,0.00028102804
23695,27.6291,80.51435000000001,0.00041903247
23696,27.51202,80.04161,0.017042946
23697,27.3485,80.57006,0.00025796707
23698,25.69271,85.11542,0.00043064947
23699,26.18156,82.18691,0.0008574606
23700,27.67575,80.88589999999999,0.0002559332
23701,27.707500000000003,80.86939,0.8798742
23702,25.69597,85.26871,0.0037548624
23703,27.3701,80.59166,0.00047227947
23704,27.22743,80.53525,0.011982052
23705,28.38113,79.38675,0.015183564
23706,27.53792,80.11138,4.6217705e-05
23707,25.75671,85.65559,0.0019544174
23708,26.20713,82.12463,0.008848496
23709,26.27382,87.51508,0.007879852
23710,27.52137,80.51808,0.0006579859
23711,27.73007,80.21118999999999,0.0017622908
23712,25.66716,85.31578,0.0011217529
23713,24.4794,88.06222,0.00046973172
23714,27.89379,77.70643,0.0013787952
23715,26.17405,82.18428,0.0018324074
23716,23.198400000000003,87.83282,0.00046595067
23717,25.68071,85.13222,0.0057350714
23718,23.19429,87.80583,1.0576944e-05
23719,25.51738,85.26908,0.009114464
23720,25.70369,85.24582,0.006047832
23721,27.69214,80.48413,0.29351836
23722,27.66475,80.87726,0.0018048907
23723,27.66285,80.88638999999999,9.982441e-05
23724,23.2344,87.81122,0.00070522405
23725,27.71104,80.90241,0.0021576416
23726,25.68604,85.26676,0.0005708359
23727,26.15927,79.77912,0.0061629694
23728,25.67619,85.23851,0.0012487224
23729,26.05328,85.06277,0.008841983
23730,28.08796,80.10598,0.033928417
23731,27.75467,80.83832,0.017545333
23732,26.17165,82.20108,0.0005582186
23733,26.15365,82.15358,0.0074843876
23734,25.65807,85.2704,0.0018318989
23735,25.68419,85.25941,0.9184878
23736,25.68927,85.3112,0.0039431495
23737,26.166220000000003,85.84631999999999,7.301096e-05
23738,25.6692,85.27831,0.00037575673
23739,27.59599,80.11453999999999,0.007253103
23740,26.32502,82.76914,0.0032888877
23741,23.21988,87.78744,0.008819379
23742,27.63566,80.49856,0.0006510237
23743,25.51306,85.29357,0.0054782145
23744,24.99322,88.09431000000001,0.0005682676
23745,27.70547,80.89408,0.0026415337
23746,27.70595,80.43697,0.00044631833
23747,26.17618,84.02893,0.0005062698
23748,28.38323,79.34613999999999,0.0027389002
23749,26.17699,82.11749999999999,3.3038363e-05
23750,27.68857,80.46784000000001,0.00013380413
23751,27.21425,80.52785999999999,0.003923487
23752,27.21065,80.54746,0.0009877778
23753,27.71929,80.88408,0.0024352241
23754,27.6732,80.87572,0.00035005846
23755,27.708070000000003,80.87621999999999,0.0011323257
23756,26.17459,82.11749999999999,0.00079537026
23757,25.52746,85.27437,0.22151369
23758,27.56217,80.52288,0.011633049
23759,26.16792,79.75851,0.0057735443
23760,24.50327,85.08287,0.0002101979
23761,27.3725,80.60606,0.00012959981
23762,23.21034,87.78647000000001,0.00066877215
23763,28.385630000000003,79.37013999999999,0.03173514
23764,27.67024,80.86401,0.0019261388
23765,26.20233,82.10782999999999,0.0030480798
23766,25.70503,85.24024,0.0040307147
23767,27.45168,80.50749,0.012425306
23768,23.21753,87.81092,0.0040031746
23769,26.8381,81.40719,0.0061476408
23770,25.68954,85.24314,9.4382114e-05
23771,27.66727,80.86661999999998,0.0026521801
23772,27.639940000000003,78.63694000000001,0.00053341035
23773,27.23463,80.55925,0.018839471
23774,27.21543,80.53285000000001,0.0015903973
23775,26.4788,86.30216999999999,4.9901628e-05
23776,24.88052,85.02597,0.016019344
23777,27.56878,80.70368,0.00014476861
23778,26.18284,82.18774,0.000750722
23779,24.52727,85.09246999999999,0.0008917281
23780,25.22597,86.89159,0.727924
23781,27.6876,80.85892,0.0034150893
23782,23.69312,87.06681,0.00069192186
23783,27.59699,80.66311,0.83671206
23784,27.67142,80.89515,0.0010328763
23785,27.69542,80.90235000000001,0.0014856056
23786,26.23569,80.8871,0.06332846
23787,27.71807,80.85654,0.00044387212
23788,25.95614,86.56779,0.0004652483
23789,26.01968,85.07957,0.00024390912
23790,27.63675,80.54394,0.0970678
23791,26.06001,84.81114,0.004361218
23792,25.66667,82.91881,0.0016751677
23793,25.69139,85.26421,0.018659739
23794,27.67622,80.85915,0.0009959949
23795,28.07342,80.11324,0.20144054
23796,23.24362,87.78266,0.006160905
23797,27.72706,80.84522,0.00027244617
23798,26.1864,82.11978,0.00047093234
23799,25.25957,86.88678999999999,0.0088454615
23800,27.52402,80.03201,0.005503621
23801,27.62585,80.60983,0.0040668547
23802,23.20629,87.78423,3.4872213e-05
23803,28.09516,80.13238000000001,0.44622353
23804,25.6884,85.24471000000001,0.0013301034
23805,25.90975,86.10425,0.0038145047
23806,25.66395,85.30989000000001,0.0020135408
23807,27.75049,80.85047999999999,0.000526894
23808,27.58025,80.61943000000001,0.0045753815
23809,25.52837,85.27667,0.066423014
23810,27.71614,80.46012999999999,0.001916119
23811,25.25302,81.94274,0.022395883
23812,27.71573,80.87546,0.002723705
23813,27.68407,80.90742,0.0014334045
23814,27.73129,80.89368,0.017362863
23815,27.49005,80.58838,0.0062729395
23816,25.67917,85.27351,0.0010990027
23817,27.24785,80.53265999999999,0.0046234485
23818,25.70579,85.26421,0.0042197956
23819,26.12327,79.76712,0.00012465396
23820,24.27243,88.0083,0.0003160552
23821,26.76947,83.00323999999999,0.0012974964
23822,26.29542,87.51748,0.0036509528
23823,25.66034,85.25365,0.0001968255
23824,27.68254,80.48413,0.00056064397
23825,28.10716,80.12704,0.090422176
23826,25.70579,84.17661,9.767367e-05
23827,28.10289,80.13407000000001,0.015229823
23828,27.59986,80.67394,0.0061649997
23829,25.71299,85.24501000000001,0.063422866
23830,26.02502,86.76898,0.00033408773
23831,25.69539,85.27451,0.0003474026
23832,27.62825,80.58343,0.0014663817
23833,24.49847,85.08766999999999,0.0019407388
23834,27.25299,80.56092,0.0026661567
23835,27.72889,80.86968,0.14384058
23836,27.71929,80.84808,0.0006363425
23837,25.67053,85.30396999999999,0.025122928
23838,28.41953,79.36035,0.018952565
23839,28.38353,79.37955,0.0005018098
23840,25.69117,85.26151,0.024945037
23841,27.61791,80.66894,0.020958815
23842,26.17344,82.13672,0.00025917182
23843,26.39629,84.58028,0.0016568697
23844,26.18134,85.95294,0.0024150088
23845,25.68899,85.24501000000001,0.022870475
23846,26.40008,79.56152,0.0011466919
23847,26.27862,87.50788,0.001643342
23848,25.65002,85.30462,0.0020804072
23849,26.8765,81.40959,0.00041726546
23850,24.87347,84.03747,0.0013469331
23851,26.18553,82.13902999999999,0.0002832418
23852,27.606590000000004,80.67031,0.0020570592
23853,27.57548,80.49170000000001,0.0023558114
23854,25.66739,85.27381000000001,4.2610594e-05
23855,23.22817,87.81624,0.28610915
23856,28.40723,79.35574,0.000350868
23857,28.11436,80.14144,0.0047127455
23858,23.23537,87.81864,0.00035395924
23859,23.21268,87.80664,8.432878e-05
23860,26.13287,79.75752000000001,0.09818744
23861,26.41534,79.58949,0.0005034774
23862,27.69495,80.86909999999999,0.049594678
23863,28.07116,80.14438000000001,0.17174396
23864,27.58103,80.63954,0.0018091799
23865,23.20788,87.78504,2.5772804e-05
23866,27.23379,80.52731999999999,0.0003131787
23867,24.850620000000003,85.02804,0.0021374829
23868,27.58786,80.64034,0.0002914181
23869,23.23057,87.78023999999999,0.0002607758
23870,26.00822,86.73778,0.00051995594
23871,25.64955,85.30269000000001,0.0004502087
23872,26.73587,82.97683999999998,0.00044998
23873,25.70868,85.26378,0.0006379791
23874,27.73683,80.25385,0.0008325886
23875,25.69515,85.27869000000001,0.0005629725
23876,24.94076,85.38886,0.0005482093
23877,27.4945,80.00595,0.012802055
23878,27.6667,80.89339,0.0017138801
23879,27.89139,77.67282999999999,0.11843024
23880,28.38593,79.36515,0.00010654676
23881,23.22399,87.78225,9.678896e-05
23882,27.61994,80.67746,0.0035977555
23883,26.16985,82.18934999999999,0.002695115
23884,24.90932,85.41492,0.23224007
23885,27.64526,80.50576,0.001522937
23886,27.73909,80.88135,0.0012213442
23887,24.911720000000003,85.38131999999999,0.00031248413
23888,27.70789,80.86455,0.0061088637
23889,25.71297,85.24072999999999,0.006716057
23890,27.70547,80.88687999999999,0.0010249673
23891,25.69579,85.24444,0.7096593
23892,23.50362,88.28361,0.002017031
23893,26.39134,84.59623,0.00014351076
23894,27.61619,80.65351000000001,0.14448887
23895,26.35636,84.59716,0.0014116901
23896,27.70969,80.86488,0.005453103
23897,27.73487,80.23039,0.00029625496
23898,26.16745,82.16295,0.0035783516
23899,25.6635,85.28284,0.00025487345
23900,25.66682,85.29982000000001,0.0006052436
23901,26.22153,82.10302999999999,0.01008216
23902,27.51645,80.55238,0.00015394048
23903,26.78147,83.01284,0.0009056239
23904,27.5041,80.05395,0.000626808
23905,25.66739,84.13821,0.79701746
23906,27.674470000000003,80.87622,0.001329779
23907,27.75647,80.21839,0.0008077603
23908,25.67514,85.25754,0.00023548583
23909,27.86616,77.65758,0.0021472087
23910,23.22577,87.79943999999999,0.0009826571
23911,27.73002,80.8526,0.12082523
23912,25.667880000000004,85.28538,0.0050659887
23913,26.16144,82.15112,0.0028582825
23914,25.80471,85.62439,0.01985263
23915,26.29302,87.51028,0.012253995
23916,27.68867,80.85808,0.0012102558
23917,24.87462,85.02324,0.0011782909
23918,25.51978,85.28587999999999,0.0102987895
23919,27.59233,80.61802,0.0005896498
23920,26.01187,86.64642,2.1103082e-05
23921,27.70801,80.41466,0.0012334812
23922,27.73426,80.85002,0.027686246
23923,27.63274,78.62974,0.0007279855
23924,25.67065,85.25971,0.0012579879
23925,24.84932,85.02117000000001,0.00045616395
23926,26.16565,82.17518000000001,0.0072128945
23927,26.43368,79.55672,0.012031313
23928,26.17824,82.14632,0.0017192061
23929,26.06288,85.09157,0.0007716494
23930,25.28683,85.23094,0.07293073
23931,26.33462,82.80033999999999,0.10929394
23932,28.06382,80.10844,0.009684086
23933,25.69874,85.25605,4.743764e-05
23934,27.60312,80.66155,0.012694534
23935,27.58402,80.59077,0.0007817552
23936,27.68925,80.86238999999999,0.0024996449
23937,27.68617,80.49904000000001,0.005752662
23938,26.13925,82.16318000000001,0.0023390884
23939,26.16604,82.18294,0.00028991557
23940,24.4866,88.04782,0.0052359495
23941,27.64635,80.55834,0.1834239
23942,24.94292,85.38372,0.0011375274
23943,27.58193,80.56757,5.7042766e-05
23944,28.09276,80.12704,0.0049789874
23945,27.71977,80.50384000000001,0.004432877
23946,23.22271,87.81068,0.3521353
23947,23.20869,87.79143,0.00071377424
23948,23.24628,87.77784,0.0020157392
23949,25.68587,82.93081000000001,0.0003701291
23950,27.74643,80.21544999999999,0.0014874005
23951,26.18636,82.19171,0.00010690479
23952,26.50694,86.30231,7.370891e-05
23953,26.38756,84.60196,0.00010057685
23954,25.70019,85.23851,0.15443267
23955,26.09121,84.82794,0.00012514286
23956,23.19391,87.84668,0.00028652308
23957,27.52402,80.03441,0.0038810887
23958,25.65002,85.30522,0.00029643803
23959,25.69819,85.24683999999999,0.048031166
23960,27.73547,80.83832,0.0055000307
23961,25.70154,85.27434,0.00035889464
23962,25.54551,85.30026,0.000706169
23963,27.67005,80.86719,0.002722818
23964,27.67207,80.90502,0.00223877
23965,24.465,88.06462,6.759431e-05
23966,25.68434,85.27284999999999,0.004815581
23967,26.14076,82.17971,0.00021565086
23968,26.35929,84.62334,0.0006636483
23969,27.50925,80.57638,0.00054925797
23970,26.52134,86.28071,2.100566e-05
23971,27.23943,80.52085,0.0022057479
23972,26.10703,85.96237,0.0027387305
23973,25.68157,85.24231,0.0015691911
23974,28.07356,80.11023999999999,0.0038640772
23975,25.66202,85.29742,0.0015563337
23976,27.59832,80.66874999999999,0.0026999484
23977,23.19353,87.80131999999999,0.00021170845
23978,26.498,86.26616999999999,0.0004422699
23979,26.15182,85.87512000000001,0.0013767325
23980,26.16203,84.02839,0.019528614
23981,25.69177,85.30796000000001,0.0005473272
23982,28.07822,80.10844,0.13140069
23983,23.24012,87.76198999999998,0.004578278
23984,27.56638,80.69408,0.0012309273
23985,27.55977,80.52288,0.004213351
23986,26.39629,84.62588000000001,8.808837e-05
23987,27.74922,80.84299999999999,0.06531334
23988,27.83103,78.27232000000001,0.00010138591
23989,27.71147,80.84312,0.009201998
23990,25.55184,85.30644,0.00042158272
23991,23.19802,87.77546000000001,0.0038652522
23992,26.04128,85.07236999999999,0.0037229552
23993,28.09516,80.14623999999999,0.40840566
23994,27.24305,80.56146,0.00074717053
23995,27.46848,80.54589000000001,0.0016729804
23996,26.29886,87.48244,0.0014241312
23997,27.43488,80.55069,0.07654374
23998,26.21091,82.10627000000001,0.0022607471
23999,26.31942,87.49348,0.00040117383
24000,27.61139,80.65591,0.050387684
24001,27.69847,80.88582,5.3993164e-05
24002,27.00867,82.20584,0.00045081336
24003,26.19619,82.1391,0.23200329
24004,23.49882,88.25720999999999,0.00047150417
24005,27.76186,80.24399000000001,0.03351375
24006,23.21242,87.76826,0.00040982
24007,25.69518,84.1423,0.0016819901
24008,26.77971,85.11549,0.00017577523
24009,27.74912,80.22043,0.0130963735
24010,25.66667,82.92841,0.015246853
24011,27.44736,80.32086000000001,0.0038014934
24012,27.21543,80.55445,0.001337531
24013,26.05507,86.67762,3.341358e-05
24014,26.16685,82.16268,0.0016465255
24015,25.68555,85.27869000000001,0.002954177
24016,26.41208,79.57832,0.85407835
24017,25.65807,85.2992,0.0022751442
24018,28.10702,80.13964,0.059995066
24019,26.50245,86.55726,3.3393542e-06
24020,25.22471,81.97001,0.060478758
24021,23.25178,87.83616,0.026061218
24022,25.67882,85.30942,0.0014844163
24023,27.52452,80.32933,0.027823819
24024,26.8333,81.41678999999999,0.014034395
24025,25.67402,85.33402000000001,0.00017170132
24026,27.71977,80.48704000000001,0.018095473
24027,26.17971,82.13267,0.00016903786
24028,27.88536,77.69358,0.0014045936
24029,28.08316,80.11023999999999,0.18178903
24030,26.76947,82.99123999999999,0.003627556
24031,26.32982,82.77153999999999,0.0012822743
24032,27.68944,80.87121,0.00038586732
24033,25.71354,85.25034,3.9097904e-05
24034,25.52064,85.28004,0.00016264302
24035,26.201310000000003,82.12067,0.0023734684
24036,25.6707,85.31164,0.4880567
24037,25.54479,85.28253000000001,0.00062904385
24038,27.21219,80.53692,0.00014479485
24039,27.50962,80.02001,0.0012644762
24040,26.24962,85.37172,0.0034662206
24041,26.74851,85.11549,0.0014680317
24042,25.65962,85.32202,0.00070537935
24043,24.87057,84.07007,8.925549e-05
24044,25.22662,81.96914,0.027895173
24045,27.4945,80.03475,0.068255275
24046,27.76542,80.25256,0.05803967
24047,26.21785,82.12012,0.009667382
24048,24.4698,88.05022,0.08341173
24049,23.21034,87.78407,0.00028015673
24050,26.27726,87.52324,0.0061939964
24051,27.74672,80.22523,0.0008849946
24052,27.71573,80.85386,0.0031388497
24053,27.52212,80.34853000000001,0.045947537
24054,27.48765,80.55958,0.0002827222
24055,24.88257,84.04847,0.00011798017
24056,28.10462,80.11564,0.009996577
24057,23.22092,87.76438999999999,0.0002628912
24058,27.68195,80.42497,0.008360924
24059,27.58583,80.65154,0.00075423426
24060,26.21545,82.11733,0.0020023193
24061,26.05507,86.66322000000001,0.003691222
24062,27.56192,80.11618,0.014365326
24063,26.17584,82.12472,4.4260127e-05
24064,23.49402,88.27161,0.00025823948
24065,23.23498,87.83616,0.060080606
24066,24.69436,84.84225,0.00017261007
24067,24.90956,85.36966,0.0053840564
24068,27.59948,80.4869,0.0014751962
24069,27.68137,80.48944,0.00042348125
24070,27.90696,77.69838,0.97854316
24071,26.49045,86.55486,0.0005723185
24072,26.49254,86.26391,0.008834949
24073,27.72992,80.26123,0.00025224252
24074,23.23119,87.76065,0.0034855122
24075,25.68253,85.26796999999999,0.0008430852
24076,27.70174,80.48653,0.004815871
24077,25.67514,85.25034,0.00021101639
24078,26.24002,85.39331999999999,0.0011783874
24079,23.215200000000003,87.80642,0.0002521461
24080,25.70099,85.23541,0.018910468
24081,27.60959,80.63517999999999,0.006325753
24082,27.60239,80.67358,0.0004678386
24083,25.7052,85.24231,0.40064177
24084,28.10529,80.10527,0.0020568154
24085,27.62126,80.49136,0.0022430953
24086,27.71093,80.85866,0.011662125
24087,27.74207,80.86373999999999,0.00185828
24088,26.03702,86.76418,0.0015831912
24089,27.87219,77.69923,0.00028419125
24090,26.37129,84.65214,0.0005608762
24091,27.66961,80.41466,0.0026588836
24092,28.08062,80.12284000000001,0.02771909
24093,26.8693,81.42639,0.9997621
24094,28.09089,80.10767,0.0015473166
24095,24.26043,87.99390000000001,0.012631459
24096,23.20417,87.81143999999999,0.00030756503
24097,26.28322,85.37172,0.0006057512
24098,26.15458,84.05773,0.013593692
24099,27.85983,78.28672,0.0013531271
24100,25.50778,85.27868,0.0062971995
24101,27.71567,80.87334,5.670596e-05
24102,27.58399,80.10253999999999,0.35570374
24103,27.58583,80.68754,0.008318968
24104,25.67714,85.23684999999999,0.0046145306
24105,27.73557,80.86336,0.0038106942
24106,23.19391,87.84908,0.002541719
24107,26.17654,85.92414,0.00035758762
24108,25.6635,85.29964,0.00037102692
24109,26.01187,86.63442,5.3299773e-05
24110,27.74506,80.21999,0.0011009255
24111,28.09569,80.13167000000001,0.09441822
24112,26.18425,82.15333,0.00744948
24113,23.20762,87.78266,0.00019867727
24114,25.69751,85.15382000000001,0.0015196039
24115,27.72574,80.46973,0.00020226094
24116,25.22662,81.96674,0.0009849628
24117,26.52374,86.29271,0.00024667036
24118,26.49014,86.29031,0.00058718893
24119,27.52845,80.58358,0.0013676252
24120,24.84849,85.03185,0.0063476614
24121,27.82863,78.25551999999999,0.00047551194
24122,25.68343,85.27384,0.00028582028
24123,25.64857,85.32956,0.0017707708
24124,27.61071,80.64254,0.00888815
24125,26.27486,87.50164,0.00014990299
24126,23.51082,88.29320999999999,0.0005849791
24127,23.20417,87.82104,0.00040235344
24128,25.70339,84.13341,0.0012452191
24129,27.52137,80.49888,0.004155044
24130,27.68195,80.41057,0.0018944985
24131,27.71397,80.87056,0.0062297685
24132,27.59708,80.4821,0.0015858958
24133,25.7693,85.55942,0.0002773315
24134,25.78311,85.61959,0.0066671437
24135,23.20629,87.79383,0.0011151785
24136,24.90932,85.39331999999999,0.06141197
24137,26.37076,84.58516,0.00024679082
24138,26.17971,82.13987,0.00044977394
24139,25.68122,85.30762,0.00037447276
24140,27.76782,80.21896,6.700433e-05
24141,27.3653,80.60606,0.0002464151
24142,27.67965,80.88399,0.033223487
24143,25.01482,88.10151,0.0006064366
24144,28.07596,80.10118,0.0020541933
24145,28.41233,79.37955,0.0003130262
24146,27.67024,80.87361,0.0010313813
24147,27.74747,80.86712,0.13341977
24148,27.70605,80.85519,0.0048390194
24149,23.22097,87.81624,0.5456045
24150,27.73906,80.85962,0.00010193538
24151,27.43728,80.52429000000001,0.0004276669
24152,27.64395,80.57994000000001,0.5754256
24153,23.19279,87.75585,0.00013961531
24154,23.20868,87.86654999999999,0.0030452816
24155,25.67753,85.28255,0.15573277
24156,25.70339,84.14300999999999,0.0003510895
24157,24.52247,85.07327,0.00083339785
24158,24.26043,88.01790000000001,4.935671e-05
24159,23.20177,87.78743999999999,2.1088335e-05
24160,25.66057,85.31996000000001,0.0009898111
24161,25.68318,84.1303,0.00022889592
24162,28.07967,80.11019,0.3717924
24163,25.52079,85.27293,0.009766419
24164,26.14045,82.15548,0.0028887417
24165,25.66878,84.13510000000001,0.012852303
24166,27.524520000000003,80.31013,0.0013408393
24167,26.03347,86.66082,3.02793e-05
24168,27.61035,80.56794000000001,0.018940927
24169,26.73347,83.01523999999999,0.3896283
24170,23.21508,87.80184,0.004489401
24171,27.74687,80.86134,0.004091581
24172,25.53279,85.27293,0.13319013
24173,25.66395,85.31229,0.016110748
24174,27.72207,80.84813,0.0034484745
24175,27.54057,80.50608,0.0018628512
24176,27.75363,80.23705,0.0134786125
24177,25.68396,85.29178,0.048148163
24178,26.75331,85.07708999999998,3.9846924e-05
24179,23.25658,87.78816,0.0001662658
24180,27.71269,80.86935,0.004049852
24181,25.6874,85.27786,7.6667435e-05
24182,27.70969,80.87208,0.007289567
24183,25.71594,85.23834,0.013501978
24184,24.24843,88.0323,8.530468e-05
24185,27.6339,80.51195,0.008610515
24186,25.67595,85.30269000000001,0.00065094925
24187,27.71041,80.41946,0.001763463
24188,23.21513,87.80612,0.0001515457
24189,28.10529,80.14367,0.043856952
24190,28.07409,80.14127,0.0016281939
24191,25.65756,85.29898,0.0007264768
24192,25.64027,82.92601,0.0051307753
24193,27.21305,80.56426,0.0005811168
24194,27.69,80.89252,0.014254971
24195,27.5329,80.03715,0.0017882201
24196,26.40349,84.58748,0.0005517317
24197,27.62146,80.66434000000001,0.10566684
24198,25.69668,85.27818,0.0006662745
24199,23.17028,87.87375,0.029812148
24200,26.14885,82.15838000000001,0.0066269124
24201,25.68899,85.25221,0.027012574
24202,27.51897,80.54208000000001,0.00042507378
24203,27.60794,80.66546,0.0031022516
24204,25.66204,85.28356000000001,0.0010660107
24205,26.8357,81.40959,0.0010597046
24206,23.22473,87.80372,0.023183072
24207,25.66877,85.27269,0.0024792193
24208,26.06961,84.81834,0.0010688549
24209,23.20868,87.88575,0.022163512
24210,25.67009,85.25542,0.0005956886
24211,26.22051,82.11347,0.00078544626
24212,27.58318,80.69168,0.00017570921
24213,26.36254,84.60103000000001,0.00013017189
24214,27.51405,80.59558,0.04342162
24215,26.19891,82.10627000000001,0.0033136935
24216,25.6563,85.30203999999999,0.0019001793
24217,27.015870000000003,82.21304,0.00025412755
24218,27.61666,80.68354000000001,0.00036117627
24219,28.06636,80.14678,0.02873866
24220,26.15605,82.18958,0.0002578382
24221,26.12863,85.95997,0.0004562646
24222,28.06876,80.11798,0.0046818713
24223,23.72432,87.07881,0.0010882424
24224,23.18229,87.81063,0.002690914
24225,25.64507,82.92361,0.0016073267
24226,26.17939,82.11749999999999,0.20088708
24227,27.6387,80.49275,0.0012528145
24228,25.70957,85.27749,9.7013864e-05
24229,27.60905,80.57383,0.0008517773
24230,26.13726,85.80460000000001,0.0058248704
24231,26.23569,80.8895,0.0008522312
24232,27.717270000000003,80.87453,0.00050049543
24233,23.22058,87.79536,0.021059906
24234,24.84129,84.98625,0.005270238
24235,27.72827,80.84072,0.0152333565
24236,23.1912,87.82082,0.008257501
24237,27.60075,80.55354000000001,0.004402526
24238,26.39629,84.61868000000001,0.0033438427
24239,26.18905,82.12972,0.01229196
24240,25.02682,88.11591000000001,0.00012258314
24241,24.51527,85.07566999999999,0.0013471113
24242,26.31462,87.52468,0.004280927
24243,27.7044,80.88292,0.1893024
24244,25.7052,85.24711,0.08630629
24245,26.19083,84.04999000000001,0.6686297
24246,25.68139,85.28044,0.025470031
24247,27.70075,80.89166,0.9101059
24248,25.67234,85.26565,0.0002308375
24249,27.44928,80.50749,9.6681586e-05
24250,23.20098,87.87204,0.16089797
24251,23.19697,87.77543999999999,0.0003751674
24252,26.14152,79.75610999999999,0.00022931925
24253,25.68096,85.27341,0.0032797344
24254,27.61679,80.63998,0.0025835042
24255,23.23827,87.78313,0.0011779222
24256,27.61148,80.49170000000001,0.004216359
24257,25.68417,85.24313,0.0010942593
